TIME_SCRAPED_PST,PRODUCT_TYPE,URL,TITLE,PRICE,RATING,NO_OF_REVIEWS,OPERATING_SYSTEM,PROCESSOR_BRAND,PROCESSOR_FAMILY,PROCESSOR_GENERATION,CPU_SPEED,GRAPHICS_BRAND,GRAPHICS_FAMILY,GRAPHICS_RAM,GRAPHICS_RAM_TYPE,RAM_MEMORY,RAM_TYPE,RAM_SPEED,STORAGE_SIZE,STORAGE_TYPE,STORAGE_OTHERS,DISPLAY_SIZE,DISPLAY_RESOLUTION,DISPLAY_REFRESH_RATE,DISPLAY_OTHERS,HASH_ID,COSMOS_DB,DISPLAY_REFRESH,WARRANTY,CPU_CACHE,CPU_CORES,CPU_THREADS,None,LINE_CORD
2024-08-10T00:27:31.000000,desktop,https://www.lenovo.com/us/en/p/desktops/loq-desktops/Lenovo-LOQ-Tower-17IRR9/90wy0000us,LOQ Gaming Tower (Intel) with RTX 4060,$931.19,0.0,0,Windows 11 Home 64,Intel,Core i5,14th Gen (14400F),4.70 GHz,NVIDIA,GeForce RTX 4060,8 GB,GDDR6,16 GB,DDR5,4800 MHz,512 GB,SSD,M.2 2280 PCIe Gen4 TLC,,,,,2024081007273194062e5000e2c5b430,Y,,1 Year Mail-in,,,,,
2024-08-10T00:27:25.000000,desktop,https://www.lenovo.com/us/en/p/desktops/ideacentre/500-series/IdeaCentre-Mini-Gen-8-1L-Intel/90w20000ut,IdeaCentre Mini,$909.99,4.6,145,Windows 11 Pro 64,Intel,Core i7,13th Generation (13700H),5.00 GHz,Intel,Iris Xe Graphics,,,16 GB,DDR4,3200MHz,1 TB,SSD,M.2 2280 PCIe Gen4 TLC,,,,,2024081007272505739c8afd02a804de,Y,,1 Year Mail-in,,,,,
2024-08-10T00:27:17.000000,desktop,https://www.lenovo.com/us/en/p/desktops/thinkcentre/m-series-tiny/ThinkCentre-M75q-Gen-2/11jn002qus,ThinkCentre M75q Tiny Gen 2,$869.40,4.4,451,Windows 11 Pro 64,AMD,Ryzen 7 PRO,5750GE,4.60 GHz,AMD,Radeon Graphics,,,16 GB,DDR4,3200 MHz,512 GB,SSD,M.2 2280 PCIe TLC Opal,,,,,202408100727179746ea7c9201b3e456,Y,,1 Year On-site,,,,,
2024-08-10T00:27:07.000000,desktop,https://www.lenovo.com/us/en/p/desktops/thinkcentre/m-series-tiny/Lenovo-ThinkCentre-M80q-Gen-4-Tiny-Intel/12e90002us,ThinkCentre M80q Gen 4 Tiny,$868.45,4.5,22,Windows 11 Pro 64,Intel,Core i5,13th Gen (13500T),4.60 GHz,Intel,UHD Graphics 770,,,16 GB,DDR5,4800MHz,256 GB,SSD,M.2 2280 PCIe Gen4 TLC Opal,,,,,202408100727070668a7a72bafccf4c5,Y,,1 Year On-site,,,,,
2024-08-10T00:26:55.000000,desktop,https://www.lenovo.com/us/en/p/desktops/thinkcentre/thinkcentre-neo-series/ThinkCentre-Neo-50s-Gen-4-Intel-SFF/12jf000pus,ThinkCentre Neo 50s Gen 4 (Intel) Small Form Factor,$857.40,4.7,47,Windows 11 Pro 64,Intel,Core i7,12th Generation (12700),4.80 GHz,Intel,UHD Graphics 770,,,16 GB,DDR4,3200 MHz,256 GB,SSD,M.2 2280 PCIe Gen4 TLC Opal,,,,,20240810072655421523dc371b36d427,Y,,1 Year On-site,,,,,
2024-08-10T00:26:48.000000,desktop,"https://www.lenovo.com/us/en/p/desktops/ideacentre/500-series/Lenovo-IdeaCentre-Tower-14L,-9/90x10002us",IdeaCentre Tower (Intel),$854.99,4.1,21,Windows 11 Home 64,Intel,Core i7,14th Generation (i7-14700),Up to 5.30 GHz,Intel,UHD Graphics 770,,,16 GB,DDR5,5600 MHz,1 TB,SSD,M.2 2280 PCIe Gen4 TLC,,,,,20240810072648736f7aa8ddc76df41d,Y,,1 Year Mail-in,,,,,
2024-08-10T00:26:39.000000,desktop,https://www.lenovo.com/us/en/p/desktops/ideacentre/aio-500-series/IdeaCentre-AIO-i-Gen-9-(27-inch-Intel)/f0hm0038us,IdeaCentre AIO I Intel (27″),$849.99,4.7,26,Windows 11 Home 64,Intel,Core i5,13th Gen (13420H),"4.60 GHz P-cores, 3.40 GHz E-cores",Intel,UHD Graphics for 13th Gen Intel Processors,,,16 GB,DDR5,5200MHz,512 GB,SSD,M.2 2280 PCIe Gen4 TLC,"27""",2560 x 1440,,QHD IPS Anti-Glare Touch 99%sRGB 350 nits 14ms,202408100726397445a65b0cc378e448,Y,100Hz,1 Year Mail-in,,,,,
2024-08-10T00:26:30.000000,desktop,"https://www.lenovo.com/us/en/p/desktops/ideacentre/500-series/Lenovo-IdeaCentre-Tower-14L,-9/90x10009us",IdeaCentre Tower (Intel),$849.99,4.1,21,Windows 11 Home 64,Intel,Core i7,14th Generation (14700),5.30 GHz,Intel,UHD Graphics 770,,,16 GB,DDR5,5600MHz,512 GB,SSD,M.2 2280 PCIe Gen4 TLC,,,,,202408100726306684f546ca2b0dd41d,Y,,1 Year Mail-in,,,,,
2024-08-10T00:26:21.000000,desktop,https://www.lenovo.com/us/en/p/desktops/ideacentre/500-series/IdeaCentre-Mini-Gen-8-1L-Intel/90w20002ut,IdeaCentre Mini,$849.99,4.6,145,Windows 11 Home 64,Intel,Core i7,13th Gen (i7-13700H),5.00 GHz,Intel,Iris Xe Graphics,,,16 GB,DDR4,3200 MHz,512 GB,SSD,M.2 2280 PCIe Gen4 TLC,,,,,2024081007262169301391ac5e8924c4,Y,,1 Year Mail-in,,,,,
2024-08-10T00:26:15.000000,desktop,https://www.lenovo.com/us/en/p/desktops/ideacentre/aio-500-series/Lenovo-IdeaCentre-AIO-Gen-9-(27-inch-AMD)/f0hq001eus,IdeaCentre AIO AMD (27″) - Luna Grey,$849.99,4.0,3,Windows 11 Home 64,AMD,Ryzen 5,7535HS,4.55 GHz,AMD,Radeon 660M,,,16 GB,DDR5,4800MHz,512 GB,SSD,M.2 2280 PCIe Gen4 TLC,"27""",1920 x 1080,,"FHD, IPS, Anti-Glare, Touch, 99%sRGB, 300 nits, 14ms",20240810072615386892521bd79ab45c,Y,100Hz,1 Year Mail-in,,,,,
2024-08-10T00:26:08.000000,desktop,https://www.lenovo.com/us/en/p/desktops/thinkcentre/m-series-towers/ThinkCentre-M90t-Gen-3-Intel/11tn001qus,ThinkCentre M90t Gen 3 (Intel) Tower,$848.99,4.6,64,Windows 11 Pro 64,Intel,Core i5,12th Generation (12500 vPro),4.60 GHz,Intel,UHD Graphics 770,,,8 GB,DDR5,4400MHz,256 GB,SSD,M.2 2280 PCIe Gen4 TLC Opal,,,,,202408100726087882b993328ef374c8,Y,,Three Year Premier,,,,,
2024-08-10T00:26:02.000000,desktop,https://www.lenovo.com/us/en/p/desktops/thinkcentre/m-series-tiny/ThinkCentre-M90q-Gen-3-Tiny-Intel/11u5002dus,ThinkCentre M90q Tiny Gen 3,$840.95,4.3,41,Windows 11 Pro 64,Intel,Core i5,12th Generation (12500T),4.40 GHz,Intel,UHD Graphics 770,,,8 GB,DDR5,4800 MHz,256 GB,SSD,M.2 2280 PCIe Gen4 TLC Opal,,,,,20240810072602165914025317fdd4f2,Y,,1 Year On-site,,,,,
2024-08-10T00:25:54.000000,desktop,https://www.lenovo.com/us/en/p/desktops/ideacentre/aio-300-series/IdeaCentre-AIO-3-Gen-6-27-inch-AMD/f0fy00gmus,IdeaCentre AIO 3 AMD (27″),$839.99,4.7,152,Windows 11 Home 64,AMD,Ryzen 5,7530U,4.50 GHz,AMD,Radeon Graphics,,,8 GB,DDR4,3200MHz,512 GB,SSD,M.2 2280 PCIe Gen4 TLC,"27""",1920 x 1080,,"FHD, IPS, Anti-Glare, Touch, 99%sRGB, 300 nits, 14 ms, WLED Backlight",20240810072554005f9bac9b1bbe64a9,Y,,1 Year Mail-in,,,,,
2024-08-10T00:25:46.000000,desktop,https://www.lenovo.com/us/en/p/desktops/ideacentre/aio-500-series/IdeaCentre-AIO-i-Gen-9-(24-inch-Intel)/f0hn003kus,IdeaCentre AIO I Intel (24″) - Luna Grey,$829.99,5.0,4,Windows 11 Home 64,Intel,Core i5,13th Gen (13420H),4.60 GHz,Intel,UHD Graphics,,,16 GB,DDR5,5200MHz,512 GB,SSD,M.2 2280 PCIe Gen4 TLC,23.8,1920 x 1080,,FHD IPS Anti-Glare Touch 99%sRGB 250 nits 14ms,20240810072546445354bc196c07549b,Y,100Hz,1 Year Mail-in,,,,,
2024-08-10T00:25:39.000000,desktop,https://www.lenovo.com/us/en/p/desktops/ideacentre/aio-500-series/IdeaCentre-AIO-i-Gen-9-(27-inch-Intel)/f0hm0017us,IdeaCentre AIO I Intel (27″),$799.99,4.7,26,Windows 11 Home 64,Intel,Core i5,13th Gen (13420H),4.60 GHz,Intel,UHD Graphics,,,8 GB,DDR5,5200MHz,512 GB,SSD,M.2 2280 PCIe Gen4 TLC,"27""",1920 x 1080,,"IPS, Anti-Glare, Touch, 99%sRGB, 300 nits, 14ms",20240810072539053b71cb2369875476,Y,100Hz,1 Year Mail-in,,,,,
2024-08-10T00:25:31.000000,desktop,https://www.lenovo.com/us/en/p/desktops/thinkcentre/m-series-sff/ThinkCentre-M75s-Gen-2/11r8001wus,ThinkCentre M75s Gen 2 Small Form Factor,$772.85,4.4,442,Windows 11 Pro 64,AMD,Ryzen 5 PRO,5650G,4.40 GHz,AMD,Radeon Graphics,,,8 GB,DDR4,3200MHz,256 GB,SSD,M.2 2280 PCIe TLC Opal,,,,,202408100725319850a9e481bd9f54d0,Y,,1 Year On-site,,,,,
2024-08-10T00:25:25.000000,desktop,https://www.lenovo.com/us/en/p/desktops/ideacentre/300-series/IdeaCentre-3i-Gen-8-7L-Intel/90vt008lus,IdeaCentre 3i (Intel),$749.99,4.5,57,Windows 11 Home 64,Intel,Core i7,14th Generation (14700),5.30 GHz,Intel,UHD Graphics 770,,,16 GB,DDR4,3200 MHz,1 TB,SSD,M.2 2280 PCIe Gen4 TLC,,,,,202408100725256458774c4a8e669425,Y,,1 Year Mail-in,,,,,
2024-08-10T00:25:18.000000,desktop,https://www.lenovo.com/us/en/p/desktops/thinkcentre/thinkcentre-neo-series/ThinkCentre-Neo-50q-Gen-4-Tiny-Intel/12lns00300,ThinkCentre Neo 50q Gen 4 Tiny,$740.35,4.4,16,Windows 11 Pro 64,Intel,Core i5,13th Gen (13420H),4.60 GHz,Intel,UHD Graphics,,,16 GB,DDR4,3200MHz,256 GB,SSD,M.2 2280 PCIe Gen4 TLC Opal,,,,,202408100725183276089a1e64986426,Y,,1 Year On-site,,,,,
2024-08-10T00:25:11.000000,desktop,https://www.lenovo.com/us/en/p/desktops/thinkcentre/m-series-sff/ThinkCentre-M70s-Gen-3-Intel/11t8001kus,ThinkCentre M70s Gen 3 (Intel) Small Form Factor,$736.45,4.3,52,Windows 11 Pro 64,Intel,Core i5,12th Generation (12400),4.40 GHz,Intel,UHD Graphics 730,,,8 GB,DDR4,3200MHz,256 GB,SSD,M.2 2280 PCIe Gen4 TLC Opal,,,,,20240810072511685ddb3ede4b7604df,Y,,1 Year On-site,,,,,
2024-08-10T00:25:02.000000,desktop,https://www.lenovo.com/us/en/p/desktops/thinkcentre/m-series-towers/ThinkCentre-M80t-Gen-3-Intel/11te000bus,ThinkCentre M80t Gen 3 (Intel) Tower,$715.05,4.1,17,Windows 11 Pro 64,Intel,Core i5,12th Generation (12500 vPro),4.60 GHz,Intel,UHD Graphics 770,,,8 GB,DDR5,4400MHz,256 GB,SSD,M.2 2280 PCIe Gen4 TLC Opal,,,,,20240810072502960d48eadfd50e64d3,Y,,1 Year On-site,,,,,
2024-08-10T00:24:57.000000,desktop,https://www.lenovo.com/us/en/p/desktops/thinkcentre/m-series-sff/ThinkCentre-M90s-Gen-3-Intel/11tt000hus,ThinkCentre M90s Gen 3 (Intel) Small Form Factor,$712.36,4.5,20,Windows 11 Pro 64,Intel,Core i5,12th Generation (12500 vPro),4.60 GHz,Intel,UHD Graphics 770,,,8 GB,DDR5,4400MHz,256 GB,SSD,M.2 2280 PCIe Gen4 TLC Opal,,,,,20240810072457214ff85d8d06f5f454,Y,,1 Year On-site,,,,,
2024-08-10T00:24:50.000000,desktop,https://www.lenovo.com/us/en/p/desktops/thinkcentre/m-series-sff/ThinkCentre-M80s-Gen-3-Intel/11tg0006us,ThinkCentre M80s Gen 3,$685.96,4.7,20,Windows 11 Pro 64,Intel,Core i5,12th Generation (12500 vPro),4.60 GHz,Intel,UHD Graphics 770,,,8 GB,DDR5,4400 MHz,256 GB,SSD,M.2 2280 PCIe Gen4 TLC Opal,,,,,20240810072450234a681c5bfb8444a4,Y,,1 Year On-site,,,,,
2024-08-10T00:24:43.000000,desktop,https://www.lenovo.com/us/en/p/desktops/thinkcentre/m-series-tiny/ThinkCentre-M75q-Gen-2/11jn002nus,ThinkCentre M75q Tiny Gen 2,$683.40,4.4,451,Windows 11 Pro 64,AMD,Ryzen 5 PRO,5650GE,4.40 GHz,AMD,Radeon Graphics,,,8 GB,DDR4,3200 MHz,256 GB,SSD,M.2 2280 PCIe TLC Opal,,,,,20240810072443646a8ded6dd50584ca,Y,,1 Year On-site,,,,,
2024-08-10T00:24:35.000000,desktop,https://www.lenovo.com/us/en/p/desktops/thinkcentre/thinkcentre-neo-series/ThinkCentre-Neo-50q-Gen-4-Tiny-Intel/12lns00400,ThinkCentre Neo 50q Gen 4 Tiny,$681.85,4.4,16,Windows 11 Pro 64,Intel,Core i5,13th Generation (13420H),4.60 GHz,Intel,UHD Graphics for 13th Gen Intel Processors,,,8 GB,DDR4,3200MHz,256 GB,SSD,M.2 2280 PCIe Gen4 TLC Opal,,,,,2024081007243572024e1deec4f9e441,Y,,1 Year On-site,,,,,
2024-08-10T00:24:27.000000,desktop,https://www.lenovo.com/us/en/p/desktops/thinkcentre/m-series-tiny/ThinkCentre-M70q-Gen-4-Tiny-Intel/12e30002us,ThinkCentre M70q Tiny Gen 4,$670.00,4.4,20,Windows 11 Pro 64,Intel,Core i5,13th Generation (13400T),4.40 GHz,Intel,UHD Graphics 730,,,8 GB,DDR4,3200MHz,256 GB,SSD,M.2 2280 PCIe Gen4 TLC Opal,,,,,20240810072427200ca8da4e525144b5,Y,,1 Year On-site,,,,,
2024-08-10T00:24:20.000000,desktop,https://www.lenovo.com/us/en/p/desktops/thinkcentre/thinkcentre-neo-series/ThinkCentre-Neo-50s-Gen-4-Intel-SFF/12jf000qus,ThinkCentre Neo 50s Gen 4 (Intel) Small Form Factor,$659.40,4.7,47,Windows 11 Pro 64,Intel,Core i5,13th Generation (13400),4.60 GHz,Intel,UHD Graphics 730,,,16 GB,DDR4,3200 MHz,256 GB,SSD,M.2 2280 PCIe Gen4 TLC Opal,,,,,202408100724204082da4e68b6f74426,Y,,1 Year On-site,,,,,
2024-08-10T00:24:13.000000,desktop,https://www.lenovo.com/us/en/p/desktops/thinkcentre/thinkcentre-neo-series/ThinkCentre-Neo-50s-Gen-4-Intel-SFF/12jf000rus,ThinkCentre Neo 50s Gen 4 (Intel) Small Form Factor,$593.04,4.7,47,Windows 11 Pro 64,Intel,Core i5,13th Gen (13400),4.60 GHz,Intel,UHD Graphics 730,,,8 GB,DDR4,3200MHz,256 GB,SSD,M.2 2280 PCIe Gen4 TLC Opal,,,,,20240810072413091cf081707b14445f,Y,,1 Year On-site,,,,,
2024-08-10T00:24:07.000000,desktop,"https://www.lenovo.com/us/en/p/desktops/ideacentre/500-series/Lenovo-IdeaCentre-Tower-14L,-9/90x1000aus",IdeaCentre Tower (Intel),$564.99,4.1,21,Windows 11 Home 64,Intel,Core i5,14th Gen (14400),4.70 GHz,Intel,UHD Graphics 730,,,8 GB,DDR5,4800MHz,256 GB,SSD,M.2 2280 PCIe Gen4 TLC,,,,,20240810072407273b371a10b16fb4e1,Y,,1 Year Mail-in,,,,,
2024-08-10T00:24:00.000000,desktop,https://www.lenovo.com/us/en/p/desktops/ideacentre/300-series/IdeaCentre-3i-Gen-8-7L-Intel/90vt008mus,IdeaCentre 3i (Intel),$549.99,4.5,57,Windows 11 Home 64,Intel,Core i5,14th Gen (14400),4.70 GHz,Intel,UHD Graphics 730,,,8 GB,DDR4,3200 MHz,256 GB,SSD,M.2 2280 PCIe Gen4 TLC,,,,,20240810072400321b771c4c50f414da,Y,,1 Year Mail-in,,,,,
2024-08-10T00:23:53.000000,desktop,https://www.lenovo.com/us/en/p/desktops/thinkcentre/m-series-tiny/ThinkCentre-M60q-Chromebox-Enterprise/12jl0005us,ThinkCentre M60q Chromebox Enterprise,$499.00,4.2,9,Chrome OS,Intel,Core i5,12th Gen (1235U),4.40 GHz,Intel,Iris Xe,,,16 GB,DDR4,3200MHz,256 GB,SSD,M.2 2280 PCIe Gen4 TLC,,,,,2024081007235372604d5f33f023e475,Y,,1 Year Courier or Carry-in,,,,,
2024-08-10T00:23:45.000000,desktop,https://www.lenovo.com/us/en/p/desktops/ideacentre/300-series/IdeaCentre-3i-Gen-8-7L-Intel/90vt0067us,IdeaCentre 3i (Intel),$399.99,4.5,57,Windows 11 Home 64,Intel,300,,3.90 GHz,Intel,UHD Graphics 710,,,8 GB,DDR4,3200MHz,256 GB,SSD,M.2 2280 PCIe Gen4 TLC,,,,,202408100723458658f49ffd14f35474,Y,,1 Year Mail-in,,,,,
2024-08-10T00:23:36.000000,desktop,https://www.lenovo.com/us/en/p/desktops/thinkcentre/m-series-tiny/ThinkCentre-M60q-Chromebox-Enterprise/12jl0002us,ThinkCentre M60q Chromebox Enterprise,$359.10,4.2,9,Chrome OS,Intel,Core i3,12th Gen (1215U),4.40 GHz,Intel,UHD Graphics,,,8 GB,DDR4,3200 MHz,128 GB,SSD,M.2 2242 PCIe Gen3 TLC,,,,,202408100723361645416fcbc1bce4ad,Y,,1 Year Courier or Carry-in,,,,,
2024-08-10T00:23:30.000000,desktop,https://www.lenovo.com/us/en/p/desktops/ideacentre/300-series/IdeaCentre-3i-Gen-7-Intel/90sm00c5us,IdeaCentre 3i (Intel) Tower,$319.99,4.5,336,Windows 11 Home 64,Intel,Celeron,G6900,3.40 GHz,Intel,UHD Graphics 710,,,8 GB,DDR4,3200MHz,256 GB,SSD,M.2 2280 PCIe Gen4 TLC,,,,,20240810072330317f2418860f33641c,Y,,1 Year Mail-in,,,,,
2024-08-10T00:23:24.000000,desktop,https://www.lenovo.com/us/en/p/desktops/thinkcentre/m-series-tiny/ThinkCentre-M60q-Chromebox-Enterprise/12jl0000us,ThinkCentre M60q Chromebox Enterprise,$294.00,4.2,9,Chrome OS,Intel,Celeron,7305,1.10 GHz,Intel,UHD Graphics,,,4 GB,DDR4,3200 MHz,64 GB,eMMC,,,,,,202408100723241850acb4f49933c473,Y,,1 Year Courier or Carry-in,,,,,
2024-08-10T00:23:14.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P16-Gen-2-16-inch-Intel/21fa002bus,ThinkPad P16 Gen 2 Intel (16″) Mobile Workstation,$10029.00,4.3,340,Windows 11 Pro 64,Intel,Core i9,13th Generation (13950HX),5.50 GHz,NVIDIA,RTX 5000 Ada Generation,16 GB,GDDR6,128 GB,DDR5,4000 MHz,4 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",3840 x 2400,,WQUXGA OLED Anti-Reflection/Anti-Smudge Dolby Vision Touch HDR 500 True Black 100%DCI-P3 400 nits Low Blue Light,20240810072314445ca203b270b51450,Y,60 Hz,One Year Onsite,,,,,
2024-08-10T00:23:06.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P16-Gen-2-16-inch-Intel/21fa002aus,ThinkPad P16 Gen 2 Intel (16″) Mobile Workstation,$7039.00,4.3,336,Windows 11 Pro 64,Intel,Core i9,13th Generation (13950HX),P-cores up to 5.50 GHz,NVIDIA,RTX 4000 Ada Generation,12 GB,GDDR6,64 GB,DDR5,4000 MHz,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",3840 x 2400,,WQUXGA OLED Anti-Reflection/Anti-Smudge Dolby Vision Touch HDR 500 True Black 100%DCI-P3 400 nits Low Blue Light,2024081007230686300b6edaa1d23419,Y,60 Hz,One Year Onsite,,,,,
2024-08-10T00:22:59.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P16-Gen-2-16-inch-Intel/21fa0028us,ThinkPad P16 Gen 2 Intel (16″) Mobile Workstation,$6849.00,4.3,340,Windows 11 Pro 64,Intel,Core i9,13th Gen (13980HX),5.60 GHz,NVIDIA,RTX 4000 Ada Generation,12 GB,GDDR6,64 GB,DDR5,4000 MHz,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",3840 x 2400,,"WQUXGA, IPS, Anti-Glare, Non-Touch, HDR 400, 100%DCI-P3, 800 nits, Low Blue Light",20240810072259308a541f5d24aad4d0,Y,60Hz,One Year Onsite,,,,,
2024-08-10T00:22:52.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P16-Gen-2-16-inch-Intel/21fa0029us,ThinkPad P16 Gen 2 Intel (16″) Mobile Workstation,$6669.00,4.3,336,Windows 11 Pro 64,Intel,Core i9,13th Generation (13950HX vPro),"4.00 GHz (E-cores), 5.50 GHz (P-cores)",NVIDIA,RTX 4000 Ada Generation,12 GB,GDDR6,32 GB,DDR5,4000 MHz,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",3840 x 2400,,WQUXGA OLED Anti-Reflection/Anti-Smudge Dolby Vision Touch HDR 500 True Black 100% DCI-P3 400 nits Low Blue Light,20240810072252496153a9433f5064e6,Y,60 Hz,One Year Onsite,,,,,
2024-08-10T00:22:45.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P1-Gen-7-(16-inch-Intel)/21kv001dus,ThinkPad P1 Gen 7 Intel (16″) Mobile Workstation,$6379.00,3.7,4,Windows 11 Pro 64,Intel,Core Ultra 9,185H vPro,"5.10 GHz (P-cores), 3.80 GHz (E-cores)",NVIDIA,RTX 3000 Ada Generation,8 GB,GDDR6,64 GB,LPDDR5x,7467 MT/s,2 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",3840 x 2400,,WQUXGA OLED Anti-Reflection/Anti-Smudge Dolby Vision Touch 100% DCI-P3 400 nits Low Blue Light,20240810072245190de714148a8974f1,Y,60Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:22:37.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P1-Gen-7-(16-inch-Intel)/21kv001eus,ThinkPad P1 Gen 7 Intel (16″) Mobile Workstation,$6339.00,3.6,5,Windows 11 Pro 64,Intel,Core Ultra 9,185H vPro,5.10 GHz,NVIDIA,GeForce RTX 4070,8 GB,GDDR6,64 GB,LPDDR5x,7467 MT/s,4 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,16,3840 x 2400,,WQUXGA OLED Anti-Reflection/Anti-Smudge Dolby Vision Touch 100%DCI-P3 400 nits Low Blue Light,20240810072237575be879b1a41344f9,Y,60Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:22:31.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P1-Gen-7-(16-inch-Intel)/21kv001aus,ThinkPad P1 Gen 7 Intel (16″) Mobile Workstation,$6189.00,3.6,5,Windows 11 Pro 64,Intel,Core Ultra 7,165H vPro,5.00 GHz,NVIDIA,RTX 3000 Ada Generation,8 GB,GDDR6,64 GB,LPDDR5x,7467 MT/s,2 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",3840 x 2400,,WQUXGA OLED Anti-Reflection/Anti-Smudge Dolby Vision Touch 100%DCI-P3 400 nits Low Blue Light,20240810072231168a290a235ecf74d1,Y,60Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:22:25.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P16-Gen-2-16-inch-Intel/21fa0027us,ThinkPad P16 Gen 2 Intel (16″) Mobile Workstation,$5839.00,4.3,340,Windows 11 Pro 64,Intel,Core i9,13th Generation (13980HX),5.60 GHz,NVIDIA,RTX 3500 Ada Generation,12 GB,GDDR6,32 GB,DDR5,4000MHz,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",3840 x 2400,,WQUXGA IPS Anti-Glare Non-Touch HDR 400 100%DCI-P3 800 nits Low Blue Light,20240810072225013b83ef09d83f94f7,Y,60Hz,One Year Onsite,,,,,
2024-08-10T00:22:18.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P1-Gen-7-(16-inch-Intel)/21kv001cus,ThinkPad P1 Gen 7 Intel (16″) Mobile Workstation,$5679.00,3.6,5,Windows 11 Pro 64,Intel,Core Ultra 9,185H vPro,up to 5.10 GHz,NVIDIA,GeForce RTX 4070,8 GB,GDDR6,64 GB,LPDDR5x,7467 MT/s,2 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",2560 x 1600,,WQXGA IPS Anti-Glare Non-Touch 100%sRGB 500 nits,20240810072218082cf50f737ea61413,Y,165Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:22:07.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/Lenovo-ThinkPad-P16v-Gen-2-16-inch-Intel-Mobile-Workstation/21kx002rus,ThinkPad P16v Gen 2 Intel (16″) Mobile Workstation,$5619.00,4.5,10,Windows 11 Pro 64,Intel,Core Ultra 9,185H,5.10 GHz,NVIDIA,RTX 3000 Ada Generation,8 GB,GDDR6,64 GB,DDR5,5600MHz,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",3840 x 2400,60Hz,"WQUXGA, IPS, Anti-Glare, Non-Touch, HDR 400, 100%DCI-P3, 800 nits, Low Blue Light",2024081007220797620355b25cd8045c,Y,,1 Year Courier or Carry-in,,,,,
2024-08-10T00:21:58.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P16-Gen-2-16-inch-Intel/21fa0052us,ThinkPad P16 Gen 2 Intel (16″) Mobile Workstation,$5589.00,4.3,336,Windows 11 Pro 64,Intel,Core i7,14th Generation (14700HX),3.90 GHz (E-cores) / 5.50 GHz (P-cores),NVIDIA,RTX 3500 Ada Generation,12 GB,GDDR6,64 GB,DDR5,4000 MHz,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",3840 x 2400,,"WQUXGA, IPS, Anti-Glare, Non-Touch, HDR 400, 100% DCI-P3, 800 nits, Low Blue Light",202408100721585312016115e8b704d7,Y,60Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:21:51.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P1-Gen-7-(16-inch-Intel)/21kv0019us,ThinkPad P1 Gen 7 Intel (16″) Mobile Workstation,$5529.00,3.7,4,Windows 11 Pro 64,Intel,Core Ultra 7,165H vPro,5.00 GHz,NVIDIA,RTX 3000 Ada Generation,8 GB,GDDR6,32 GB,LPDDR5x,7467 MT/s,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",3840 x 2400,,"WQUXGA, OLED, Anti-Reflection/Anti-Smudge, Dolby Vision, Touch, 100% DCI-P3, 400 nits, Low Blue Light",202408100721517578c4eb04f816d40c,Y,60Hz,1 Year Courier or Carry-in,,,,,
